name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,networkKeys,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,geodeticDatum,class,countryCode,country,rightsHolder,identifier,informationWithheld,http...unknown.org.nick,verbatimEventDate,datasetName,verbatimLocality,gbifID,collectionCode,occurrenceID,taxonID,recordedBy,catalogNumber,http...unknown.org.occurrenceDetails,institutionCode,rights,eventTime,occurrenceRemarks,identificationID,http...unknown.org.recordedByOrcid,elevation,continent,institutionID,county,locality,type,vernacularName,samplingProtocol,individualCount,elevationAccuracy,habitat,samplingEffort,eventRemarks,language,locationAccordingTo,locationRemarks,previousIdentifications,fieldNotes,identificationRemarks,organismQuantity,verbatimCoordinateSystem,organismQuantityType,verbatimElevation,municipality,verbatimTaxonRank,collectionID,identifiedBy,sex,ownerInstitutionCode,eventID,sampleSizeUnit,parentEventID,sampleSizeValue,dynamicProperties,fieldNumber,preparations,occurrenceStatus,higherGeography,locationID,datasetID,accessRights,recordNumber,waterBody,endDayOfYear,startDayOfYear,identificationReferences,acceptedNameUsage,georeferencedBy,lifeStage,verbatimSRS,georeferenceVerificationStatus,higherClassification,dataGeneralizations,depth,depthAccuracy,namePublishedInYear,nameAccordingTo,bibliographicCitation,georeferenceSources,parentNameUsage,otherCatalogNumbers,taxonRemarks,infraspecificEpithet,coordinatePrecision,namePublishedIn,organismID,associatedReferences,earliestEraOrLowestErathem,earliestEpochOrLowestSeries,lowestBiostratigraphicZone,earliestPeriodOrLowestSystem,originalNameUsage,identificationVerificationStatus,georeferencedDate,nomenclaturalCode,georeferenceProtocol,identificationQualifier,establishmentMeans,georeferenceRemarks,disposition,reproductiveCondition,typeStatus,typifiedName,associatedSequences,earliestAgeOrLowestStage,taxonConceptID,lithostratigraphicTerms,latestAgeOrHighestStage,organismRemarks,leaflet_info
"Leopardus wiedii (Schinz, 1821)",-72.55323,5.20128,"",gbif,1657216829,"Leopardus wiedii (Schinz, 1821)",68367736-6990-42f3-b0d1-41b0a6db8236,13a1e31d-4046-4c80-8a06-f97a4eb8cf53,,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2017-09-29T22:32:15.463+0000,2017-09-29T22:32:15.485+0000,1,MACHINE_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,Magdalena,2012,7,21,2012-07-21,,2019-09-20T20:31:56.678+0000,,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,Mammalia,CO,Colombia,,PCT:CT97,,,,,,1657216829,,PCT:CT97,,ProCAT Investigadores,,,ProCAT,,,,,,304,SOUTH_AMERICA,900220991-2,Santa Marta,Gairaca y Chengue,Imagen estática,,"Cámara trampa, puntos de observación",1,0,Bosque Seco Tropical,,,es,,,,,,1,"Grados, minutos y segundos",Individuos,304 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 157 <br/><b>Record key:</b> 1657216829 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-84.994152,10.357941,"cdround,gass84",gbif,1950005896,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T10:05:27.922+0000,2019-08-27T23:12:23.132+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2018-12-09T20:10:53,31199,Puntarenas,2012,8,17,2012-08-17,2019-08-03T20:35:29.000+0000,2019-09-20T20:31:56.969+0000,https://www.inaturalist.org/observations/18924528,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CR,Costa Rica,fhjoyce,18924528,Coordinate uncertainty increased to 31199m to protect threatened taxon,fhjoyce,2012/08/17 10:15 AM PDT,iNaturalist research-grade observations,Costa Rica,1950005896,Observations,https://www.inaturalist.org/observations/18924528,41988,fhjoyce,18924528,https://www.inaturalist.org/observations/18924528,iNaturalist,© fhjoyce some rights reserved,17:15:00Z,,41074818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 158 <br/><b>Record key:</b> 1950005896 <br/><b>Identified on: </b> 2018-12-09T20:10:53 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/18924528 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-96.616815,17.445031,"cdround,gass84",gbif,1562884980,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T11:23:11.591+0000,2019-08-28T02:16:38.205+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2018-01-31T23:53:25,30732,Oaxaca,2012,10,18,2012-10-18,2019-08-03T21:31:15.000+0000,2019-09-20T20:31:25.844+0000,https://www.inaturalist.org/observations/5302944,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Manlio Martínez Barona,5302944,Coordinate uncertainty increased to 30732m to protect threatened taxon,manliomb,2012/10/18 2:04 PM CDT,iNaturalist research-grade observations,"Oaxaca, MX",1562884980,Observations,http://conabio.inaturalist.org/observations/5302944,41988,Manlio Martínez Barona,5302944,http://conabio.inaturalist.org/observations/5302944,iNaturalist,© Manlio Martínez Barona some rights reserved,19:04:00Z,,10945793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 159 <br/><b>Record key:</b> 1562884980 <br/><b>Identified on: </b> 2018-01-31T23:53:25 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/5302944 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-98.148837,17.735778,"cdround,gass84",gbif,1880590788,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T09:53:39.746+0000,2019-08-27T22:06:36.156+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2018-06-28T14:55:04,30716,Oaxaca,2012,12,1,2012-12-01,2019-08-03T20:54:01.000+0000,2019-09-20T20:31:24.982+0000,https://www.inaturalist.org/observations/13859355,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Eugenio Padilla,13859355,Coordinate uncertainty increased to 30716m to protect threatened taxon,eugenio_padilla,2012-12-01,iNaturalist research-grade observations,"Oaxaca, MX",1880590788,Observations,https://www.inaturalist.org/observations/13859355,41988,Eugenio Padilla,13859355,https://www.inaturalist.org/observations/13859355,iNaturalist,© Eugenio Padilla some rights reserved,,,30103042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 160 <br/><b>Record key:</b> 1880590788 <br/><b>Identified on: </b> 2018-06-28T14:55:04 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/13859355 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-98.627466,18.349075,"cdround,gass84",gbif,1990534979,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T10:06:55.744+0000,2019-08-27T23:35:49.621+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2019-01-19T18:50:52,30666,Puebla,2011,1,8,2011-01-08,2019-08-03T20:32:17.000+0000,2019-09-20T20:31:28.359+0000,https://www.inaturalist.org/observations/19734252,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,O. Eric Ramirez Bravo,19734252,Coordinate uncertainty increased to 30666m to protect threatened taxon,eric_tigrerito,2011/01/08 5:44 PM CST,iNaturalist research-grade observations,"Puebla, MX",1990534979,Observations,https://www.inaturalist.org/observations/19734252,41988,O. Eric Ramirez Bravo,19734252,https://www.inaturalist.org/observations/19734252,iNaturalist,© O. Eric Ramirez Bravo some rights reserved,23:44:00Z,,43479742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 161 <br/><b>Record key:</b> 1990534979 <br/><b>Identified on: </b> 2019-01-19T18:50:52 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/19734252 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-52.30498,3.21091,"",gbif,1863254114,"Leopardus wiedii (Schinz, 1821)",191cb056-d760-4b06-a7dd-ac247a45f05d,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,,07ea29ef-e386-4278-ae0f-095778a1b061,FR,DWC_ARCHIVE,2018-07-04T15:47:27.848+0000,2018-07-04T15:47:27.862+0000,1,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,5000,,2011,4,25,2011-04-25,,2019-09-20T20:31:25.641+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,GF,French Guiana,,10kmUTM22W350N350_98_3_20761,,,,Données sur la chasse Parc amazonien de Guyane,,1863254114,,10kmUTM22W350N350_98_3_20761,443819, / PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4A9DDA1F-B7E9-3E13-E053-2614A8C02B7C,,,,,,,,,,,,,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 162 <br/><b>Record key:</b> 1863254114 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-70.043596,-12.470303,"cdround,gass84",gbif,891075326,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T11:24:56.612+0000,2019-08-28T02:20:04.161+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2012-04-09T01:04:23,31081,Madre de Dios,2011,9,25,2011-09-25,2019-08-03T22:18:04.000+0000,2019-09-20T20:31:24.979+0000,https://www.inaturalist.org/observations/63533,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,PE,Peru,Edward Hurme,63533,Coordinate uncertainty increased to 31081m to protect threatened taxon,ehurme,2011-09-25,iNaturalist research-grade observations,"Madre de Dios, PE",891075326,Observations,http://www.inaturalist.org/observations/63533,41988,Edward Hurme,63533,http://www.inaturalist.org/observations/63533,iNaturalist,© Edward Hurme some rights reserved,,"A margay I spotted one night. It was sitting up in a tree and its eye shine was extremely bright. As I tried to get closer, I scared a rat that was in the leaf litter. The margay quickly ran down the tree and followed the rat.",91625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 163 <br/><b>Record key:</b> 891075326 <br/><b>Identified on: </b> 2012-04-09T01:04:23 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/63533 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-54.28637,4.01933,"",gbif,1881236519,"Leopardus wiedii (Schinz, 1821)",5818223b-9b8e-432c-9fca-cb4c43387e6a,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,,07ea29ef-e386-4278-ae0f-095778a1b061,FR,DWC_ARCHIVE,2018-07-12T15:03:10.499+0000,2018-07-12T15:03:10.518+0000,1,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,5000,,2011,9,17,2011-09-17,,2019-09-20T20:31:25.162+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,GF,French Guiana,,10kmUTM22W130N440_98_2_6149,,,,Modernisation 2009-2012 des ZNIEFF de Guyane,,1881236519,,10kmUTM22W130N440_98_2_6149,443622,Equipe ZNIEFF / SEPANGUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4A9DDA1F-B74B-3E13-E053-2614A8C02B7C,,,,,,,,,,,,,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 164 <br/><b>Record key:</b> 1881236519 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-54.28637,4.01933,"",gbif,1881236223,"Leopardus wiedii (Schinz, 1821)",5818223b-9b8e-432c-9fca-cb4c43387e6a,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,,07ea29ef-e386-4278-ae0f-095778a1b061,FR,DWC_ARCHIVE,2018-07-12T15:03:10.269+0000,2018-07-12T15:03:10.286+0000,1,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,5000,,2011,9,29,2011-09-29,,2019-09-20T20:31:25.022+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,GF,French Guiana,,10kmUTM22W130N440_98_2_7172,,,,Modernisation 2009-2012 des ZNIEFF de Guyane,,1881236223,,10kmUTM22W130N440_98_2_7172,443622,Equipe ZNIEFF / SEPANGUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4A9DDA1F-B74B-3E13-E053-2614A8C02B7C,,,,,,,,,,,,,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 165 <br/><b>Record key:</b> 1881236223 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-54.19608,3.92936,"",gbif,1877153458,"Leopardus wiedii (Schinz, 1821)",f946666e-67dc-4848-9fa8-2162f3559e33,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,,07ea29ef-e386-4278-ae0f-095778a1b061,FR,DWC_ARCHIVE,2018-07-05T14:24:07.762+0000,2018-07-05T14:24:07.778+0000,1,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,5000,,2011,12,31,2011-12-31,,2019-09-20T20:31:59.577+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,GF,French Guiana,,10kmUTM22W140N430_I032_030030036_443622,,,,Données d'occurrences Espèces issues de l'inventaire des ZNIEFF,,1877153458,,10kmUTM22W140N430_I032_030030036_443622,443622,Mention dans la ZNIEFF numéro 030030036 : Abattis et montagne Cottica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67774A34-8C54-34CC-E053-2614A8C083CF,,,,,,,,,,,,,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 166 <br/><b>Record key:</b> 1877153458 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-53.92503,3.56895,"",gbif,1877459562,"Leopardus wiedii (Schinz, 1821)",f946666e-67dc-4848-9fa8-2162f3559e33,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,,07ea29ef-e386-4278-ae0f-095778a1b061,FR,DWC_ARCHIVE,2018-07-05T14:42:51.838+0000,2018-07-05T14:42:51.856+0000,1,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,5000,,2011,12,31,2011-12-31,,2019-09-20T20:31:59.543+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,GF,French Guiana,,10kmUTM22W170N390_I032_030120049_443622,,,,Données d'occurrences Espèces issues de l'inventaire des ZNIEFF,,1877459562,,10kmUTM22W170N390_I032_030120049_443622,443622,Mention dans la ZNIEFF numéro 030120049 : Monts Atachi-Bakka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67774A34-8C54-34CC-E053-2614A8C083CF,,,,,,,,,,,,,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 167 <br/><b>Record key:</b> 1877459562 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-79.394786,9.245972,"cdround,gass84",gbif,1945413784,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T09:19:31.998+0000,2019-08-27T21:49:58.221+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2019-01-27T03:07:35,31245,Panamá,2010,6,29,2010-06-29,2019-08-03T21:08:16.000+0000,2019-09-20T20:31:24.986+0000,https://www.inaturalist.org/observations/10090131,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,PA,Panama,Michael Roy,10090131,Coordinate uncertainty increased to 31245m at the request of the observer,mroy,2010/06/29 2:55 PM PDT,iNaturalist research-grade observations,Panama,1945413784,Observations,https://www.inaturalist.org/observations/10090131,41988,Michael Roy,10090131,https://www.inaturalist.org/observations/10090131,iNaturalist,© Michael Roy some rights reserved,21:55:00Z,,43956521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 168 <br/><b>Record key:</b> 1945413784 <br/><b>Identified on: </b> 2019-01-27T03:07:35 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/10090131 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-54.784667,-29.39125,gass84,gbif,2416989446,"Leopardus wiedii (Schinz, 1821)",d887b568-22df-44b1-b931-6580f46cfd9e,e6c2fab8-8716-48b8-ae62-dacbc73b35b5,,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2019-09-20T10:25:02.703+0000,2019-09-20T10:25:02.872+0000,1,PRESERVED_SPECIMEN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,Rio Grande do Sul,2010,7,25,2010-07-25,2017-12-05T17:17:24.000+0000,2019-09-20T20:31:24.987+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,BR,Brazil,MCP-Mamiferos - Coleção de Mamíferos,BRA:PUCRS:MCP-MAMIFEROS:0000001777,,,,MCP-Mamiferos - Coleção de Mamíferos,,2416989446,MCP-MAMIFEROS,BRA:PUCRS:MCP-MAMIFEROS:0000001777,,,1777,,PUCRS,,,,,,,,,,RS 287,Collection,,,,,,,,pt,,,,,,,,,,Jaguari,,,,,"Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 169 <br/><b>Record key:</b> 2416989446 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-97.990291,20.686844,"cdround,gass84",gbif,1990566579,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T10:07:05.216+0000,2019-08-27T23:38:22.232+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2019-01-23T05:37:08,30453,Puebla,2010,7,17,2010-07-17,2019-08-03T20:32:00.000+0000,2019-09-20T20:31:27.237+0000,https://www.inaturalist.org/observations/19817278,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,O. Eric Ramirez Bravo,19817278,Coordinate uncertainty increased to 30453m to protect threatened taxon,eric_tigrerito,2010/07/17 11:48 PM CDT,iNaturalist research-grade observations,Mexico,1990566579,Observations,https://www.inaturalist.org/observations/19817278,41988,O. Eric Ramirez Bravo,19817278,https://www.inaturalist.org/observations/19817278,iNaturalist,© O. Eric Ramirez Bravo some rights reserved,04:48:00Z,,43716012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 170 <br/><b>Record key:</b> 1990566579 <br/><b>Identified on: </b> 2019-01-23T05:37:08 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/19817278 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-54.19608,3.92936,"",gbif,1876894019,"Leopardus wiedii (Schinz, 1821)",f946666e-67dc-4848-9fa8-2162f3559e33,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,,07ea29ef-e386-4278-ae0f-095778a1b061,FR,DWC_ARCHIVE,2018-07-05T14:09:02.952+0000,2018-07-05T14:09:02.970+0000,1,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,5000,,2010,12,31,2010-12-31,,2019-09-20T20:31:59.635+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,GF,French Guiana,,10kmUTM22W140N430_I032_030030091_443622,,,,Données d'occurrences Espèces issues de l'inventaire des ZNIEFF,,1876894019,,10kmUTM22W140N430_I032_030030091_443622,443622,Mention dans la ZNIEFF numéro 030030091 : Sommets Cottica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67774A34-8C54-34CC-E053-2614A8C083CF,,,,,,,,,,,,,"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 171 <br/><b>Record key:</b> 1876894019 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
